../../../../test_data/paper_data/magob/magob039.txt
r_init, x_init, r_fit, x_fit, r_sq, adj_r_sq, mse, rmse, mae
[3.684842105263159e-05, 1e-08, 0.0017653187565187542, 3.999564088449826e-07, 0.9944293471964282, 0.9944275901698382, 6.716028724919207e-07, 0.0008195138025023866, 0.0004972916044697077]
[3.684842105263159e-05, 5.264105263157895e-05, 0.001770528830932647, 3.954735275129596e-07, 0.9947559878849587, 0.9947543338833453, 6.322227796329356e-07, 0.000795124379976451, 0.0004882611722748838]
[3.684842105263159e-05, 0.0001052721052631579, 0.0017745118247788814, 3.920876345143204e-07, 0.9949886112043179, 0.9949870305738825, 6.041775046895562e-07, 0.000777288559474251, 0.0004820061055159126]
[3.684842105263159e-05, 0.00015790315789473685, 0.001767644757398121, 3.9794746136869146e-07, 0.9945783062894786, 0.9945765962457283, 6.536442313229089e-07, 0.0008084826722465417, 0.0004932359897764812]
[3.684842105263159e-05, 0.0002105342105263158, 0.0017662404166689711, 3.9915890552589764e-07, 0.9944889758669603, 0.99448723764771, 6.644139867680444e-07, 0.0008151159345565785, 0.0004956850417871948]
[3.684842105263159e-05, 0.0002631652631578947, 0.0017959518709692707, 3.743950859752688e-07, 0.9959896608987021, 0.9959883960070127, 4.834900603339236e-07, 0.0006953344952854875, 0.00046081234607547433]
[3.684842105263159e-05, 0.0003157963157894737, 0.0017770587218439737, 3.897604824332037e-07, 0.995136197758435, 0.9951346636779298, 5.863843380390172e-07, 0.0007657573623798972, 0.0004777643469738734]
[3.684842105263159e-05, 0.0003684273684210527, 0.001765318762975113, 3.9995639982412955e-07, 0.9944293478747293, 0.9944275908483532, 6.716027907153395e-07, 0.000819513752609033, 0.000497291570205619]
[3.684842105263159e-05, 0.0004210584210526316, 0.0017661236923117078, 3.992597983849385e-07, 0.9944814680892295, 0.9944797275019687, 6.653191311501899e-07, 0.0008156709699077134, 0.0004958885314742785]
[3.684842105263159e-05, 0.0004736894736842105, 0.0017796424477699079, 3.876241143032765e-07, 0.9952724002735813, 0.9952709091523934, 5.699636412843707e-07, 0.0007549593639954211, 0.00047479161470992485]
[3.684842105263159e-05, 0.0005263205263157895, 0.0018017186909808284, 3.6983848306897393e-07, 0.9961847013200485, 0.9961834979456029, 4.599758131088403e-07, 0.0006782151672654042, 0.00045733082325018454]
[3.684842105263159e-05, 0.0005789515789473685, 0.0017955174720479946, 3.747440529616881e-07, 0.9959736471684907, 0.995972377225948, 4.854206899366928e-07, 0.0006967213861628569, 0.0004611212741437112]
[3.684842105263159e-05, 0.0006315826315789475, 0.0017763686174490502, 3.9052125109202035e-07, 0.9950920018344374, 0.995090453814199, 5.917126380706094e-07, 0.0007692285993582203, 0.00047941168640085706]
[3.684842105263159e-05, 0.0006842136842105264, 0.001792146847435672, 3.7743893093600964e-07, 0.9958441883533421, 0.9958428775784969, 5.01028360202454e-07, 0.0007078335681517613, 0.0004635865271801929]
[3.684842105263159e-05, 0.0007368447368421054, 0.0017678117640170178, 3.978036913962173e-07, 0.9945888070966752, 0.9945871003649599, 6.523782446378001e-07, 0.0008076993528769229, 0.0004929446428534785]
[3.684842105263159e-05, 0.0007894757894736843, 0.001768658682330436, 3.9707558712365917e-07, 0.994641657067316, 0.9946399670048865, 6.460066050212139e-07, 0.0008037453608085174, 0.0004914668942354298]
[3.684842105263159e-05, 0.0008421068421052633, 0.0017660075489303328, 3.9936021984374143e-07, 0.994473985044541, 0.9944722420970704, 6.662212936946886e-07, 0.0008162238012302071, 0.0004960909982480387]
[3.684842105263159e-05, 0.0008947378947368422, 0.0018100299014233527, 3.633586055448401e-07, 0.996412722799671, 0.9964115913449476, 4.324853400701938e-07, 0.0006576361760656068, 0.00045336493141423235]
[3.684842105263159e-05, 0.0009473689473684211, 8.420225158330404e-05, 0.0003503050491573936, 0.7345772186638384, 0.7344935022842969, 3.1999607345096595e-05, 0.005656819543267806, 0.001260364911014846]
[3.684842105263159e-05, 0.001, 8.028176246862852e-05, 0.0003853912353515625, 0.7345750774823574, 0.7344913604274709, 3.199986548784645e-05, 0.005656842360172895, 0.00126037017751399]
[4.2111052631578956e-05, 1e-08, 0.0018012055234745605, 3.701870340216512e-07, 0.9961694946054114, 0.9961682864346514, 4.618091481939122e-07, 0.0006795654112695203, 0.00045754986714052786]
[4.2111052631578956e-05, 5.264105263157895e-05, 0.0017741293529436827, 3.9241123338684813e-07, 0.9949669153477179, 0.994965327874243, 6.067931765196893e-07, 0.0007789693039649825, 0.0004825702231215515]
[4.2111052631578956e-05, 0.0001052721052631579, 0.0017721674705816841, 3.9406930463765127e-07, 0.9948539660476684, 0.9948523429491185, 6.204104449142584e-07, 0.0007876613770613983, 0.00048555623681511173]
[4.2111052631578956e-05, 0.00015790315789473685, 0.0017775799845183892, 3.8950345645651145e-07, 0.9951577221491595, 0.9951561948576122, 5.837893382878354e-07, 0.0007640610828250811, 0.0004778600155956141]
[4.2111052631578956e-05, 0.0002105342105263158, 0.0017883068465915368, 3.8053530743953515e-07, 0.9956839671508532, 0.9956826058410128, 5.203447713341429e-07, 0.0007213492713894863, 0.0004666555134510229]
[4.2111052631578956e-05, 0.0002631652631578947, 0.001803382504309051, 3.6853161740176146e-07, 0.9962354158963814, 0.9962342285177018, 4.5386161853536083e-07, 0.0006736925252185605, 0.00045645686336262715]
[4.2111052631578956e-05, 0.0003157963157894737, 0.0017653187177926498, 3.999564387255431e-07, 0.9944293449503012, 0.9944275879230028, 6.71603143286985e-07, 0.0008195139677192726, 0.0004972916473255597]
[4.2111052631578956e-05, 0.0003684273684210527, 0.001767839620101657, 3.977797173639596e-07, 0.994590556048816, 0.9945888498687336, 6.521673894071766e-07, 0.0008075688140382692, 0.0004928960460650063]
[4.2111052631578956e-05, 0.0004210584210526316, 0.00177386878091723, 3.9263188407937635e-07, 0.9949520560892634, 0.9949504639290645, 6.085846219773401e-07, 0.0007801183384444568, 0.0004829677318378376]
[4.2111052631578956e-05, 0.0004736894736842105, 0.0017796442736234392, 3.8762259165821485e-07, 0.9952724945096539, 0.9952710034181887, 5.699522800993687e-07, 0.0007549518395893666, 0.0004747895576022231]
[4.2111052631578956e-05, 0.0005263205263157895, 0.0018017190749685364, 3.6983818095325336e-07, 0.9961847133148362, 0.9961835099441737, 4.5997436700655103e-07, 0.0006782141011557862, 0.0004573306129954401]
[4.2111052631578956e-05, 0.0005789515789473685, 0.001795517507047113, 3.747440249551588e-07, 0.9959736484623436, 0.995972378520209, 4.854205339486342e-07, 0.0006967212742184885, 0.000461121249383134]
[4.2111052631578956e-05, 0.0006315826315789475, 0.001776368628134706, 3.905212420996392e-07, 0.9950920024201934, 0.9950904544001398, 5.917125674513393e-07, 0.0007692285534555639, 0.00047941167254129187]
[4.2111052631578956e-05, 0.0006842136842105264, 0.0017921468474361938, 3.774389309356082e-07, 0.9958441883533625, 0.9958428775785173, 5.010283601999953e-07, 0.0007078335681500245, 0.00046358652717982116]
[4.2111052631578956e-05, 0.0007368447368421054, 0.0017678117640170298, 3.97803691396207e-07, 0.994588807096676, 0.9945871003649607, 6.523782446377094e-07, 0.0008076993528768668, 0.0004929446428534568]
[4.2111052631578956e-05, 0.0007894757894736843, 0.0017686586823305432, 3.9707558712356727e-07, 0.9946416570673227, 0.9946399670048932, 6.460066050204146e-07, 0.0008037453608080202, 0.0004914668942352439]
[4.2111052631578956e-05, 0.0008421068421052633, 0.0017660075489297274, 3.99360219844265e-07, 0.9944739850445019, 0.9944722420970313, 6.662212936993959e-07, 0.0008162238012330907, 0.0004960909982490942]
[4.2111052631578956e-05, 0.0008947378947368422, 0.0018052878267615904, 3.6699888530564196e-07, 0.9962910145390603, 0.9962898446966187, 4.4715859656531506e-07, 0.0006686991824171128, 0.000455482981317394]
[4.2111052631578956e-05, 0.0009473689473684211, 7.93290947193616e-05, 0.00039471296856528833, 0.7345745789654894, 0.7344908617533669, 3.1999925589484855e-05, 0.0056568476724660754, 0.001260373371631107]
[4.2111052631578956e-05, 0.001, 7.685189989135436e-05, 0.00042059326171874995, 0.7345733241779528, 0.7344896065700608, 3.200007686778987e-05, 0.005656861043705234, 0.0012603766101859863]
[4.7373684210526325e-05, 1e-08, 0.001767062846830334, 3.9844889841546685e-07, 0.9945415144084951, 0.9945397927603036, 6.580798933223494e-07, 0.0008112212357442015, 0.0004942509666188283]
[4.7373684210526325e-05, 5.264105263157895e-05, 0.0017737135788718323, 3.927633831252175e-07, 0.9949431753083883, 0.994941580347123, 6.096552968436459e-07, 0.00078080426282369, 0.00048320561233777603]
[4.7373684210526325e-05, 0.0001052721052631579, 0.0017710876691452357, 3.949792975877846e-07, 0.9947906888212559, 0.9947890457645838, 6.280392037905455e-07, 0.0007924892452207446, 0.0004872300759811501]
[4.7373684210526325e-05, 0.00015790315789473685, 0.001776069225011556, 3.907732998506607e-07, 0.9950755482909153, 0.9950739950811032, 5.936962919585363e-07, 0.0007705168992037335, 0.0004798071625547803]
[4.7373684210526325e-05, 0.0002105342105263158, 0.00176678110605588, 3.986857429141438e-07, 0.994524042772699, 0.9945223156138195, 6.60186289323238e-07, 0.0008125184855270912, 0.0004947002918389799]
[4.7373684210526325e-05, 0.0002631652631578947, 0.0018088754447443556, 3.642603795959119e-07, 0.9963846631426025, 0.9963835228376483, 4.358682373629875e-07, 0.000660203178849502, 0.0004538510090405093]
[4.7373684210526325e-05, 0.0003157963157894737, 0.0017683404529868592, 3.973489814067578e-07, 0.994621877292609, 0.994620180991487, 6.483912723086779e-07, 0.0008052274661911862, 0.0004920222166528753]
[4.7373684210526325e-05, 0.0003684273684210527, 0.0017657038508259405, 3.996229569802667e-07, 0.9944543580647368, 0.9944526089267663, 6.685875398923289e-07, 0.0008176720246482259, 0.0004966204136184434]
[4.7373684210526325e-05, 0.0004210584210526316, 0.0017660254875050284, 3.9934470754436817e-07, 0.9944751416387392, 0.9944733990560672, 6.660818536661683e-07, 0.0008161383789935186, 0.0004960597275007981]
[4.7373684210526325e-05, 0.0004736894736842105, 0.0017704706918125325, 3.9552322044427065e-07, 0.9947524822544148, 0.9947508271470987, 6.326454215792439e-07, 0.0007953901065384482, 0.0004883575067197404]
[4.7373684210526325e-05, 0.0005263205263157895, 0.0018017190749741478, 3.698381809488397e-07, 0.9961847133150113, 0.996183509944349, 4.599743669854227e-07, 0.0006782141011402098, 0.0004573306129923689]
[4.7373684210526325e-05, 0.0005789515789473685, 0.0017955175070471221, 3.7474402495514544e-07, 0.995973648462344, 0.9959723785202095, 4.854205339485737e-07, 0.000696721274218445, 0.0004611212493831177]
[4.7373684210526325e-05, 0.0006315826315789475, 0.0017763686281346799, 3.9052124209966125e-07, 0.9950920024201919, 0.9950904544001383, 5.917125674515124e-07, 0.0007692285534556764, 0.000479411672541326]
[4.7373684210526325e-05, 0.0006842136842105264, 0.0017921468474358516, 3.774389309358613e-07, 0.9958441883533494, 0.9958428775785042, 5.010283602015765e-07, 0.0007078335681511414, 0.00046358652718005063]
[4.7373684210526325e-05, 0.0007368447368421054, 0.0017685811205842938, 3.971422003149482e-07, 0.9946368448652187, 0.9946351532849839, 6.465867683998063e-07, 0.0008041061922406805, 0.000491602250086251]
[4.7373684210526325e-05, 0.0007894757894736843, 0.001765316107749763, 3.999609333567766e-07, 0.9944290061812299, 0.994427249047081, 6.716439855884963e-07, 0.0008195388859526412, 0.0004973111909382335]
[4.7373684210526325e-05, 0.0008421068421052633, 8.114804103924751e-05, 0.00037719797286987316, 0.7345755383712251, 0.7344918214617064, 3.199980992267331e-05, 0.0056568374488466, 0.0012603665831568609]
[4.7373684210526325e-05, 0.0008947378947368422, 7.838569826418725e-05, 0.00040428128874126244, 0.7345740937815814, 0.7344903764164281, 3.19999840836897e-05, 0.0056568528426758375, 0.0012603773236624894]
[4.7373684210526325e-05, 0.0009473689473684211, 7.932909468904968e-05, 0.00039471296856528817, 0.7345745789655554, 0.7344908617534329, 3.199992558947689e-05, 0.005656847672465372, 0.0012603733709096352]
[4.7373684210526325e-05, 0.001, 6.950138216364772e-05, 0.0005143432617187499, 0.7345699587613748, 0.7344862400920045, 3.200048260541535e-05, 0.0056568969060267794, 0.0012603823416365296]
[5.2636315789473695e-05, 1e-08, 0.0017696938035404782, 3.9616263390371744e-07, 0.994707067696135, 0.9947053982647193, 6.381206412472373e-07, 0.0007988245372090402, 0.0004895059097568823]
[5.2636315789473695e-05, 5.264105263157895e-05, 0.001802576714353132, 3.6915504601693386e-07, 0.9962113957837704, 0.9962102008289632, 4.567575047440277e-07, 0.0006758383717606065, 0.0004568609105796636]
[5.2636315789473695e-05, 0.0001052721052631579, 0.001765534471923441, 3.9976958174438436e-07, 0.9944433742860916, 0.9944416216837533, 6.699117540462258e-07, 0.0008184813706164763, 0.0004969156542196106]
[5.2636315789473695e-05, 0.00015790315789473685, 0.001773546269667359, 3.926913954874473e-07, 0.994940930870131, 0.9949393352009527, 6.099258883225781e-07, 0.0007809775210097779, 0.0004822803379607668]
[5.2636315789473695e-05, 0.0002105342105263158, 0.0017653186576293894, 3.999564913309789e-07, 0.9944293409956302, 0.9944275839670844, 6.716036200656487e-07, 0.000819514258610336, 0.0004972917554255325]
[5.2636315789473695e-05, 0.0002631652631578947, 0.0018043584491209282, 3.677681902767838e-07, 0.996263962832136, 0.9962627844573788, 4.504199744893799e-07, 0.0006711333507503407, 0.0004559682833521118]
[5.2636315789473695e-05, 0.0003157963157894737, 0.0017754350134796947, 3.9130787377175897e-07, 0.9950404186487809, 0.9950388543588105, 5.979315529591703e-07, 0.000773260339704016, 0.00048067878760896406]
[5.2636315789473695e-05, 0.0003684273684210527, 0.0017678322085931803, 3.977860958254e-07, 0.9945900907859268, 0.9945883844590969, 6.52223481916237e-07, 0.0008076035425357154, 0.0004929089759889314]
[5.2636315789473695e-05, 0.0004210584210526316, 0.0017660254880960782, 3.9934470703327283e-07, 0.9944751416768423, 0.9944733990941824, 6.660818490724228e-07, 0.0008161383761792009, 0.0004960597264704694]
[5.2636315789473695e-05, 0.0004736894736842105, 0.0017704706918255557, 3.955232204331401e-07, 0.9947524822552003, 0.9947508271478844, 6.326454214845423e-07, 0.0007953901064789166, 0.0004883575066981702]
[5.2636315789473695e-05, 0.0005263205263157895, 0.0018017190749743087, 3.698381809487136e-07, 0.9961847133150163, 0.996183509944354, 4.5997436698481907e-07, 0.0006782141011397648, 0.0004573306129922814]
[5.2636315789473695e-05, 0.0005789515789473685, 0.0017955175070471366, 3.7474402495513443e-07, 0.9959736484623446, 0.99597237852021, 4.854205339485107e-07, 0.0006967212742183998, 0.0004611212493831084]
[5.2636315789473695e-05, 0.0006315826315789475, 0.0017763686281342614, 3.905212421000135e-07, 0.995092002420169, 0.9950904544001155, 5.917125674542792e-07, 0.0007692285534574748, 0.00047941167254186926]
[5.2636315789473695e-05, 0.0006842136842105264, 0.0017656211866003348, 3.9969450248948226e-07, 0.994449001271433, 0.9944472504438889, 6.692333596727159e-07, 0.0008180668430346728, 0.000496764469194092]
[5.2636315789473695e-05, 0.0007368447368421054, 0.0017685811205849918, 3.9714220031434855e-07, 0.9946368448652622, 0.9946351532850273, 6.465867683945805e-07, 0.0008041061922374311, 0.0004916022500850317]
[5.2636315789473695e-05, 0.0007894757894736843, 8.070208362306006e-05, 0.0003813783877402858, 0.7345753013182232, 0.7344915843339364, 3.199983850199473e-05, 0.005656839974932535, 0.0012603573165726211]
[5.2636315789473695e-05, 0.0008421068421052633, 6.793257763571847e-05, 0.0005383824856165836, 0.7345693134976654, 0.7344855946247739, 3.20005603989839e-05, 0.005656903782015733, 0.0012603692815494707]
[5.2636315789473695e-05, 0.0008947378947368422, 5.368067048941157e-05, 0.0008624084981496712, 0.7345646621971808, 0.7344809418572334, 3.200112116392052e-05, 0.005656953346450766, 0.0012603597879770295]
[5.2636315789473695e-05, 0.0009473689473684211, 6.742891213054871e-05, 0.0005464689379481268, 0.7345691096219352, 0.7344853906847397, 3.200058497842384e-05, 0.005656905954532375, 0.001260383406762956]
[5.2636315789473695e-05, 0.001, 6.164839339340782e-05, 0.00065380859375, 0.7345669854087209, 0.7344832658015323, 3.2000841075464326e-05, 0.005656928590274436, 0.0012603632088077222]
[5.7898947368421064e-05, 1e-08, 0.0017653187601655259, 3.9995640483776865e-07, 0.9944293474977111, 0.9944275904712161, 6.716028361689787e-07, 0.000819513780341111, 0.0004972915924214852]
[5.7898947368421064e-05, 5.264105263157895e-05, 0.0017816622220805352, 3.8592283245294553e-07, 0.9953748745651468, 0.9953734157651358, 5.576092492590978e-07, 0.0007467323812846861, 0.00047260495157708585]
[5.7898947368421064e-05, 0.0001052721052631579, 0.0017719339798054345, 3.942656052780948e-07, 0.9948403939864834, 0.9948387666072014, 6.220467047205789e-07, 0.0007886993753773227, 0.000485907350758571]
[5.7898947368421064e-05, 0.00015790315789473685, 0.0017678198149786253, 3.97796762958482e-07, 0.9945893126004348, 0.9945876060281593, 6.523173006534879e-07, 0.0008076616250964805, 0.0004929306023311903]
[5.7898947368421064e-05, 0.0002105342105263158, 0.001771571292962063, 3.9457122011757135e-07, 0.9948191786622325, 0.9948175445914746, 6.246044431419476e-07, 0.0007903192033235354, 0.0004864654795288848]
[5.7898947368421064e-05, 0.0002631652631578947, 0.001806940149902424, 3.6575817709817696e-07, 0.9963352480150424, 0.9963340921241781, 4.418257692329815e-07, 0.0006646997587128955, 0.00045472792342447104]
[5.7898947368421064e-05, 0.0003157963157894737, 0.0017763910526461396, 3.905023715774064e-07, 0.9950932314317837, 0.9950916837993699, 5.915643967174066e-07, 0.0007691322361710024, 0.0004793825872388922]
[5.7898947368421064e-05, 0.0003684273684210527, 0.0017678322104746535, 3.9778609420615854e-07, 0.9945900909040442, 0.9945883845772515, 6.522234676759005e-07, 0.0008076035337193, 0.0004929089727065679]
[5.7898947368421064e-05, 0.0004210584210526316, 0.0017660255015786222, 3.9934469537458223e-07, 0.9944751425460195, 0.9944733999636338, 6.660817442836329e-07, 0.0008161383119812676, 0.0004960597029674502]
[5.7898947368421064e-05, 0.0004736894736842105, 0.0017704706918252476, 3.9552322043340364e-07, 0.9947524822551818, 0.9947508271478659, 6.326454214867854e-07, 0.0007953901064803267, 0.0004883575066986821]
[5.7898947368421064e-05, 0.0005263205263157895, 0.0018017190749739166, 3.6983818094902434e-07, 0.996184713315004, 0.9961835099443417, 4.5997436698630297e-07, 0.0006782141011408587, 0.00045733061299249865]
[5.7898947368421064e-05, 0.0005789515789473685, 0.0017955175070470842, 3.7474402495518616e-07, 0.9959736484623424, 0.9959723785202078, 4.85420533948777e-07, 0.000696721274218591, 0.00046112124938316136]
[5.7898947368421064e-05, 0.0006315826315789475, 0.0017763686281342666, 3.905212421000092e-07, 0.9950920024201693, 0.9950904544001157, 5.917125674542445e-07, 0.0007692285534574523, 0.00047941167254186254]
[5.7898947368421064e-05, 0.0006842136842105264, 7.53587934906589e-05, 0.0004374369683034797, 0.7345725975111626, 0.7344888796740742, 3.200016447538648e-05, 0.00565686878718134, 0.0012603721325707927]
[5.7898947368421064e-05, 0.0007368447368421054, 6.452485459172396e-05, 0.0005967974644711145, 0.7345679962794522, 0.7344842769911001, 3.2000719203987e-05, 0.005656917818387236, 0.0012603829786204353]
[5.7898947368421064e-05, 0.0007894757894736843, 7.385894803651549e-05, 0.0004553917430034437, 0.734571890507284, 0.7344881724472011, 3.200024971240492e-05, 0.00565687632111618, 0.0012603598633921936]
[5.7898947368421064e-05, 0.0008421068421052633, 6.877759458986544e-05, 0.0005252245662086889, 0.7345696589483457, 0.734485940184412, 3.200051875114165e-05, 0.005656900100862808, 0.0012603670070131152]
[5.7898947368421064e-05, 0.0008947378947368422, 6.517858079459686e-05, 0.0005848781037983141, 0.7345682392458058, 0.734484520034087, 3.200068991174661e-05, 0.0056569152293230104, 0.0012603814881899532]
[5.7898947368421064e-05, 0.0009473689473684211, 6.9330896232076e-05, 0.0005168781140457956, 0.7345698871249436, 0.7344861684329786, 3.200049124196741e-05, 0.005656897669391538, 0.0012603831816771765]
[5.7898947368421064e-05, 0.001, 6.519112212983495e-05, 0.00058465576171875, 0.7345682433647929, 0.7344845241543734, 3.200068941515785e-05, 0.005656915185430824, 0.0012603860140397358]
[6.316157894736843e-05, 1e-08, 0.0017657065616615752, 3.995846772211306e-07, 0.9944570262001193, 0.9944552779036993, 6.682658671099329e-07, 0.0008174753006115432, 0.0004963738898045883]
[6.316157894736843e-05, 5.264105263157895e-05, 0.001787922270165102, 3.8079344969612294e-07, 0.9956678435230183, 0.9956664771276621, 5.222886502924527e-07, 0.000722695406303688, 0.0004668687852789086]
[6.316157894736843e-05, 0.0001052721052631579, 0.001801351225145632, 3.7011791139654353e-07, 0.9961734184832298, 0.996172211550091, 4.6133608198297935e-07, 0.0006792172568353806, 0.00045752106097440734]
[6.316157894736843e-05, 0.00015790315789473685, 0.0017760842554598224, 3.907606414931273e-07, 0.9950763763010572, 0.9950748233524058, 5.935964663170305e-07, 0.0007704521181209319, 0.0004797871655609857]
[6.316157894736843e-05, 0.0002105342105263158, 0.0017657589588715677, 3.99575266892587e-07, 0.9944579258429497, 0.9944561778302838, 6.681574053675815e-07, 0.0008174089584581157, 0.0004965243562212738]
[6.316157894736843e-05, 0.0002631652631578947, 0.0018004737225132625, 3.708198475742279e-07, 0.9961450896001526, 0.9961438737318669, 4.6475143740362105e-07, 0.0006817268055486897, 0.00045801978710567626]
[6.316157894736843e-05, 0.0003157963157894737, 0.0017763927325321947, 3.905009579763419e-07, 0.9950933234817595, 0.9950917758783788, 5.915532990901908e-07, 0.000769125021755365, 0.00047938040836695647]
[6.316157894736843e-05, 0.0003684273684210527, 0.0017678322618645311, 3.977860499787889e-07, 0.994590094130258, 0.994588387804483, 6.522230787206808e-07, 0.000807603292910994, 0.0004929088830532708]
[6.316157894736843e-05, 0.0004210584210526316, 0.0017660255016657882, 3.993446952992076e-07, 0.9944751425516389, 0.994473399969255, 6.660817436061629e-07, 0.0008161383115662216, 0.0004960597028154999]
[6.316157894736843e-05, 0.0004736894736842105, 0.0017704706918256355, 3.9552322043307187e-07, 0.9947524822552052, 0.9947508271478893, 6.326454214839618e-07, 0.0007953901064785517, 0.0004883575066980383]
[6.316157894736843e-05, 0.0005263205263157895, 0.0018017190749741328, 3.69838180948853e-07, 0.9961847133150109, 0.9961835099443486, 4.599743669854842e-07, 0.0006782141011402551, 0.0004573306129923788]
[6.316157894736843e-05, 0.0005789515789473685, 8.191763377379238e-05, 0.0003701399567614104, 0.7345759527464031, 0.7344922359675816, 3.199975996523213e-05, 0.005656833033176083, 0.0012603731099226744]
[6.316157894736843e-05, 0.0006315826315789475, 6.626664282091848e-05, 0.0005658184732858758, 0.734568653300115, 0.7344849342189922, 3.200063999298966e-05, 0.005656910817132409, 0.001260382899300775]
[6.316157894736843e-05, 0.0006842136842105264, 7.535880073903066e-05, 0.00043743696830347975, 0.7345725974942527, 0.7344888796571589, 3.200016447742515e-05, 0.005656868787361533, 0.0012603723141425343]
[6.316157894736843e-05, 0.0007368447368421054, 7.029753369455296e-05, 0.0005027439605210957, 0.734570298328716, 0.7344865797664478, 3.200044166687371e-05, 0.005656893287562858, 0.0012603691155954957]
[6.316157894736843e-05, 0.0007894757894736843, 7.821350460298596e-05, 0.0004060495061613384, 0.7345740096208317, 0.7344902922291335, 3.199999423018479e-05, 0.005656853739507924, 0.0012603415474033751]
[6.316157894736843e-05, 0.0008421068421052633, 7.103623566991932e-05, 0.0004923297676889521, 0.7345706188142744, 0.7344869003530898, 3.200040302884884e-05, 0.0056568898724342195, 0.0012603589517401225]
[6.316157894736843e-05, 0.0008947378947368422, 6.853616521183558e-05, 0.0005289296801436575, 0.7345695603222255, 0.7344858415271844, 3.20005306415947e-05, 0.00565690115183169, 0.001260359438873718]
[6.316157894736843e-05, 0.0009473689473684211, 7.251356619817254e-05, 0.0004724701946379009, 0.7345712720274713, 0.7344875537723152, 3.200032427688298e-05, 0.005656882911717634, 0.0012603805318854627]
[6.316157894736843e-05, 0.001, 6.756208743980719e-05, 0.0005443115234375001, 0.7345691636435883, 0.7344854447234317, 3.2000578465525154e-05, 0.005656905378873254, 0.001260376806458854]
[6.842421052631579e-05, 1e-08, 0.0017718394197343238, 3.9413320974693995e-07, 0.9948418728618207, 0.9948402459489873, 6.218684101903756e-07, 0.0007885863365481142, 0.0004848231067634124]
[6.842421052631579e-05, 5.264105263157895e-05, 0.001833266507716612, 3.460145735878467e-07, 0.9967136377421975, 0.9967126011983534, 3.962067661036078e-07, 0.0006294495739164558, 0.0004490382733133193]
[6.842421052631579e-05, 0.0001052721052631579, 0.0017689416415685897, 3.968326896571076e-07, 0.9946591649129999, 0.9946574803726791, 6.438958435239385e-07, 0.0008024312079698412, 0.0004909731074299363]
[6.842421052631579e-05, 0.00015790315789473685, 0.0017793750920760767, 3.8800112481469406e-07, 0.9952526002550159, 0.9952511028887504, 5.723507491894635e-07, 0.0007565386633804405, 0.0004756831326960026]
[6.842421052631579e-05, 0.0002105342105263158, 0.0017683327876590563, 3.973555676965127e-07, 0.9946213998216006, 0.9946197033698806, 6.484488366394774e-07, 0.0008052632095405063, 0.0004920355790798163]
[6.842421052631579e-05, 0.0002631652631578947, 0.0018010100982441268, 3.703965258046463e-07, 0.996162334610978, 0.996161124181901, 4.626723635113898e-07, 0.0006802002378060374, 0.0004577208680885544]
[6.842421052631579e-05, 0.0003157963157894737, 0.0017763927328302473, 3.9050095772553516e-07, 0.9950933234980912, 0.9950917758947158, 5.915532971212286e-07, 0.0007691250204753637, 0.0004793804079803712]
[6.842421052631579e-05, 0.0003684273684210527, 0.0017678322621987109, 3.9778604969118596e-07, 0.9945900941512376, 0.9945883878254691, 6.522230761913721e-07, 0.0008076032913450589, 0.0004929088824702716]
[6.842421052631579e-05, 0.0004210584210526316, 0.0017660255016662175, 3.993446952988363e-07, 0.9944751425516666, 0.9944733999692826, 6.660817436028257e-07, 0.000816138311564177, 0.0004960597028147516]
[6.842421052631579e-05, 0.0004736894736842105, 0.001770470691825314, 3.955232204333469e-07, 0.9947524822551858, 0.9947508271478699, 6.326454214863014e-07, 0.0007953901064800224, 0.000488357506698572]
[6.842421052631579e-05, 0.0005263205263157895, 7.633740763968917e-05, 0.00042628621729800577, 0.7345730711946905, 0.7344893535070055, 3.200010736767769e-05, 0.005656863739536042, 0.0012603760931320011]
[6.842421052631579e-05, 0.0005789515789473685, 8.191763372533056e-05, 0.0003701399567614104, 0.7345759527465026, 0.7344922359676811, 3.199975996522014e-05, 0.0056568330331750235, 0.0012603731088055555]
[6.842421052631579e-05, 0.0006315826315789475, 7.592518825567527e-05, 0.00043092677873310295, 0.7345728714546305, 0.734489153703946, 3.200013144851757e-05, 0.005656865867997718, 0.0012603658757825537]
[6.842421052631579e-05, 0.0006842136842105264, 8.15709167937777e-05, 0.0003732919354087429, 0.7345757661805727, 0.734492049342907, 3.19997824577751e-05, 0.005656835021261898, 0.0012603623875971045]
[6.842421052631579e-05, 0.0007368447368421054, 7.470016420446972e-05, 0.0004451807762949091, 0.7345722858279851, 0.7344885678925894, 3.2000202052188456e-05, 0.005656872108523265, 0.0012603506716829587]
[6.842421052631579e-05, 0.0007894757894736843, 8.238365319616265e-05, 0.0003659589387271279, 0.7345762072067599, 0.7344924905081971, 3.1999729287264465e-05, 0.005656830321590393, 0.0012603695525860645]
[6.842421052631579e-05, 0.0008421068421052633, 7.415317579663217e-05, 0.0004517894984195107, 0.7345720260962594, 0.7344883080789424, 3.200023336567706e-05, 0.005656874876261367, 0.0012603748856375783]
[6.842421052631579e-05, 0.0008947378947368422, 7.091853376517135e-05, 0.0004939789811304996, 0.7345705648968672, 0.7344868464186767, 3.200040952917956e-05, 0.005656890446984064, 0.0012603827728892274]
