# noir2008.txt
# Run time: 15 min, 00 sec
###
0.006	4535.70
0.174	4561.81
0.309	4540.93
0.445	4518.73
0.582	4580.10
0.717	4598.39
0.853	4585.33
0.989	4636.23
1.125	4662.35
1.294	4676.72
1.429	4676.72
1.566	4698.92
1.701	4710.66
1.841	4715.89
1.977	4711.98
2.113	4714.57
2.249	4711.98
2.418	4711.98
2.553	4732.86
2.689	4745.91
2.825	4755.06
2.961	4777.26
3.097	4785.08
3.233	4805.96
3.369	4811.19
3.538	4815.10
3.674	4820.33
3.809	4837.30
3.950	4855.59
4.086	4867.33
4.222	4876.47
4.360	4885.61
4.495	4910.41
4.664	4923.46
4.799	4932.61
4.935	4944.34
5.071	4937.84
5.207	4949.57
5.343	4962.63
5.479	4963.95
5.615	4967.86
5.784	4980.92
5.919	4993.97
6.060	5005.71
6.196	5007.03
6.332	5022.68
6.468	5022.68
6.606	5020.08
6.741	5024.00
6.910	5040.97
7.046	5046.20
7.181	5067.08
7.317	5084.05
7.453	5089.28
7.590	5093.19
7.725	5110.16
7.862	5123.21
8.030	5127.13
8.170	5136.27
8.306	5145.41
8.442	5158.47
8.578	5183.26
8.715	5184.58
8.850	5188.49
8.986	5193.72
9.156	5202.87
9.288	5223.75
9.424	5235.49
9.560	5232.89
9.696	5244.63
9.832	5249.86
9.969	5249.86
10.104	5249.86
10.278	5261.60
10.415	5259.00
10.551	5274.66
10.687	5279.89
10.824	5292.94
10.960	5306.00
11.096	5319.05
11.232	5326.88
11.400	5328.20
11.536	5341.25
11.672	5362.13
11.808	5362.13
11.944	5366.05
12.080	5367.36
12.216	5380.42
12.356	5389.56
12.525	5397.39
12.662	5405.22
12.798	5414.36
12.934	5415.67
13.070	5435.24
13.206	5448.30
13.342	5445.70
13.478	5457.44
13.646	5466.58
13.784	5475.72
13.921	5491.38
14.057	5492.69
14.193	5501.84
14.329	5513.58
14.469	5518.81
14.606	5522.72
14.774	5527.95
14.911	5541.00
15.047	5556.66
15.183	5557.97
15.319	5569.71
15.455	5578.86
15.591	5582.77
15.727	5588.00
15.895	5597.14
16.032	5608.88
16.168	5614.11
16.304	5625.85
16.440	5634.99
16.580	5648.05
16.717	5657.19
16.853	5662.42
17.021	5674.16
17.158	5675.48
17.294	5679.39
17.430	5691.13
17.566	5691.13
17.702	5700.27
17.839	5713.33
17.976	5722.47
18.145	5731.61
18.283	5739.44
18.420	5739.44
18.556	5748.58
18.698	5756.41
18.834	5777.30
18.970	5782.52
19.106	5783.84
19.276	5796.89
19.412	5812.55
19.548	5809.95
19.684	5825.61
19.820	5842.58
19.956	5847.80
20.092	5847.80
20.228	5855.63
20.396	5868.69
20.533	5873.92
20.669	5881.74
20.809	5879.14
20.946	5886.97
21.082	5900.03
21.218	5907.86
21.354	5909.17
21.522	5924.83
21.659	5926.14
21.795	5943.11
21.931	5952.25
22.067	5956.17
22.203	5963.99
22.339	5973.14
22.475	5978.36
22.643	5995.33
22.781	6000.56
22.922	6004.48
23.059	6012.30
23.195	6017.53
23.331	6025.36
23.467	6030.59
23.603	6039.73
23.771	6052.78
23.908	6060.61
24.044	6072.36
24.180	6081.50
24.316	6086.73
24.452	6091.95
24.588	6091.95
24.724	6107.61
24.892	6116.75
25.033	6125.89
25.170	6129.81
25.306	6135.03
25.442	6142.86
25.578	6150.69
25.714	6155.92
25.850	6161.15
26.018	6176.81
26.155	6185.95
26.291	6191.17
26.427	6199.00
26.563	6215.97
26.699	6219.89
26.835	6225.11
26.971	6229.03
27.144	6230.34
27.282	6246.00
27.419	6251.23
27.555	6268.20
27.691	6276.03
27.827	6285.17
27.963	6290.39
28.099	6303.45
28.267	6311.28
28.404	6316.51
28.540	6328.25
28.676	6325.65
28.812	6341.31
28.948	6342.62
29.084	6350.45
29.224	6359.59
29.393	6372.64
29.530	6376.56
29.666	6381.79
29.802	6401.36
29.938	6402.67
30.074	6414.42
30.210	6423.56
30.346	6440.53
30.514	6445.76
30.651	6457.50
30.787	6458.81
30.923	6470.56
31.059	6475.78
31.195	6492.75
31.335	6501.89
31.472	6507.12
31.640	6511.04
31.778	6526.70
31.915	6531.92
32.051	6539.75
32.187	6548.89
32.323	6550.20
32.459	6569.78
32.595	6578.92
32.763	6580.23
32.900	6595.89
33.036	6597.20
33.172	6605.03
33.308	6608.95
33.448	6614.17
33.585	6623.31
33.721	6635.06
33.890	6636.37
34.027	6649.43
34.163	6661.17
34.300	6674.23
34.436	6674.23
34.572	6679.45
34.708	6691.20
34.844	6696.43
35.012	6709.48
35.149	6714.71
35.285	6726.45
35.421	6731.68
35.561	6747.34
35.698	6748.65
35.834	6760.40
35.970	6761.71
36.138	6770.85
36.276	6782.59
36.413	6787.82
36.549	6799.57
36.685	6804.79
36.821	6816.54
36.957	6825.68
37.093	6830.90
37.261	6842.65
37.398	6847.87
37.534	6851.79
37.674	6860.93
37.811	6872.68
37.947	6877.90
38.083	6881.82
38.219	6885.73
38.389	6894.87
38.526	6900.10
38.662	6911.85
38.798	6920.99
38.934	6926.21
39.070	6934.04
39.206	6939.27
39.342	6951.01
39.510	6956.24
39.647	6967.99
39.787	6965.38
39.924	6977.13
40.060	6984.96
40.196	6986.27
40.332	6998.02
40.468	7003.24
40.636	7012.38
40.774	7028.04
40.911	7041.10
41.047	7046.32
41.183	7051.55
41.319	7063.30
41.455	7068.52
41.591	7076.35
41.759	7080.27
41.899	7081.57
42.036	7097.24
42.172	7102.46
42.309	7110.30
42.445	7107.69
42.581	7123.35
42.718	7124.66
42.887	7133.80
43.023	7145.55
43.159	7153.38
43.295	7158.60
43.431	7167.74
43.567	7175.58
43.703	7180.80
43.839	7188.63
44.012	7192.55
44.148	7201.69
44.284	7209.52
44.420	7210.83
44.556	7218.66
44.692	7219.97
44.828	7231.72
44.964	7239.55
45.133	7240.86
45.271	7248.69
45.408	7253.91
45.544	7269.58
45.680	7266.97
45.816	7274.80
45.952	7280.03
46.092	7295.69
46.262	7293.08
46.399	7300.92
46.535	7304.83
46.671	7306.14
46.807	7313.97
46.943	7319.19
47.079	7330.95
47.215	7338.78
47.384	7340.08
47.521	7349.22
47.657	7349.22
47.793	7357.06
47.929	7364.89
48.065	7374.03
48.205	7381.87
48.342	7379.25
48.511	7387.09
48.648	7396.23
48.784	7400.14
48.920	7404.06
49.056	7409.28
49.192	7417.12
49.328	7418.42
49.464	7426.25
49.634	7431.48
49.773	7439.31
49.909	7447.15
50.045	7444.53
50.181	7452.37
50.321	7464.12
50.458	7465.42
50.594	7469.34
50.763	7477.18
50.900	7478.48
51.036	7482.40
51.172	7487.62
51.308	7495.45
51.444	7499.37
51.581	7504.59
51.717	7508.51
51.886	7516.34
52.023	7521.56
52.159	7525.48
52.295	7533.32
52.435	7534.62
52.572	7534.62
52.708	7542.46
52.844	7550.29
53.013	7551.59
53.150	7559.43
53.286	7560.73
53.422	7564.65
53.558	7572.49
53.694	7576.40
53.830	7573.79
53.966	7577.71
54.135	7589.46
54.273	7586.84
54.410	7594.68
54.550	7599.90
54.687	7611.65
54.823	7619.49
54.959	7616.87
55.095	7620.79
55.264	7624.71
55.401	7632.55
55.537	7629.93
55.673	7637.77
55.809	7641.68
55.945	7642.99
56.081	7646.90
56.217	7650.82
56.386	7658.66
56.523	7656.04
56.663	7659.96
56.800	7667.80
56.936	7675.63
57.072	7673.02
57.208	7688.69
57.344	7692.61
57.513	7686.07
57.650	7693.91
57.786	7697.83
57.922	7697.83
58.059	7701.74
58.195	7703.05
58.331	7703.05
58.467	7714.80
58.636	7718.72
58.779	7712.18
58.916	7720.02
59.052	7727.86
59.188	7731.77
59.324	7735.69
59.460	7736.99
59.596	7740.91
59.765	7742.21
59.902	7750.05
60.038	7757.89
60.174	7757.89
60.310	7759.19
60.446	7763.11
60.583	7767.02
60.719	7770.94
60.892	7774.86
61.029	7776.16
61.165	7780.08
61.301	7784.00
61.437	7787.92
61.573	7785.30
61.709	7789.22
61.845	7793.14
62.014	7798.35
62.150	7802.27
62.286	7806.19
62.422	7810.11
62.558	7814.03
62.694	7811.41
62.830	7819.25
62.970	7819.25
63.140	7823.17
63.278	7831.00
63.415	7832.30
63.551	7828.38
63.687	7832.30
63.823	7840.14
63.959	7844.06
64.095	7841.44
64.264	7841.44
64.400	7845.36
64.536	7853.20
64.672	7857.11
64.808	7861.03
64.944	7861.03
65.084	7858.42
65.221	7862.33
65.390	7866.25
65.527	7870.17
65.663	7871.47
65.799	7875.39
65.935	7879.31
66.072	7883.23
66.208	7887.15
66.344	7884.53
66.514	7884.53
66.651	7892.36
66.787	7896.28
66.923	7896.28
67.059	7900.20
67.199	7900.20
67.336	7897.58
67.472	7901.50
67.641	7905.42
67.779	7913.26
67.916	7913.26
68.052	7917.18
68.188	7914.56
68.324	7918.48
68.460	7918.48
68.596	7922.40
68.765	7922.40
68.902	7930.23
69.038	7934.15
69.174	7927.61
69.314	7931.53
69.451	7935.45
69.587	7935.45
69.723	7939.37
69.892	7947.21
70.029	7944.59
70.165	7944.59
70.301	7948.51
70.437	7952.42
70.573	7952.42
70.709	7960.26
70.846	7960.26
71.015	7957.64
71.152	7961.56
71.288	7965.48
71.428	7969.40
71.565	7969.40
71.701	7973.32
71.837	7970.70
71.973	7973.32
72.142	7970.70
72.279	7974.62
72.416	7974.62
72.552	7978.54
72.688	7982.46
72.824	7986.37
72.960	7986.37
73.096	7990.29
73.265	7983.76
73.402	7987.67
73.542	7987.67
73.679	7995.51
73.815	7999.43
73.952	7999.43
74.088	8003.35
74.224	7996.81
74.393	8000.73
74.529	8004.65
74.665	8004.65
74.801	8012.49
74.937	8012.49
75.074	8016.41
75.210	8013.79
75.346	8013.79
75.515	8013.79
75.656	8017.71
75.793	8021.62
75.929	8025.54
76.066	8025.54
76.202	8025.54
76.338	8029.46
76.474	8029.46
76.643	8026.84
76.781	8026.84
76.918	8030.76
77.054	8034.68
77.191	8034.68
77.327	8038.60
77.463	8038.60
77.599	8042.52
77.772	8046.44
77.909	8039.90
78.045	8043.82
78.181	8043.82
78.317	8047.74
78.453	8051.65
78.589	8051.65
78.725	8051.65
78.894	8051.65
79.031	8055.57
79.167	8055.57
79.303	8059.49
79.439	8056.87
79.575	8056.87
79.711	8056.87
79.851	8056.87
80.021	8060.79
80.158	8064.71
80.294	8064.71
80.430	8068.63
80.566	8072.55
80.702	8066.01
80.838	8069.93
80.974	8073.85
81.143	8073.85
81.281	8077.77
81.418	8077.77
81.554	8081.69
81.690	8081.69
81.826	8085.60
81.966	8085.60
82.103	8085.60
82.272	8082.98
82.409	8086.90
82.546	8086.90
82.682	8082.98
82.818	8086.90
82.954	8090.82
83.090	8094.74
83.226	8094.74
83.395	8094.74
83.532	8098.66
83.669	8102.58
83.805	8102.58
83.941	8102.58
84.081	8099.96
84.218	8103.88
84.354	8099.96
84.523	8103.88
84.660	8107.80
84.796	8107.80
84.932	8107.80
85.068	8111.72
85.204	8111.72
85.340	8115.64
85.476	8115.64
85.645	8115.64
85.783	8119.55
85.920	8115.64
86.056	8116.93
86.196	8113.02
86.333	8116.93
86.469	8116.93
86.605	8120.85
86.774	8124.77
86.911	8128.69
87.047	8124.77
87.183	8128.69
87.319	8128.69
87.455	8128.69
87.591	8132.61
87.727	8132.61
87.897	8132.61
88.033	8129.99
88.169	8129.99
88.310	8129.99
88.446	8133.91
88.582	8137.83
88.718	8137.83
88.854	8137.83
89.023	8137.83
89.160	8141.75
89.297	8141.75
89.433	8145.67
89.569	8143.05
89.706	8143.05
89.842	8143.05
89.978	8143.05
90.147	8143.05
90.285	8146.96
90.426	8146.96
90.563	8150.88
90.699	8146.96
90.835	8150.88
90.971	8150.88
91.107	8154.80
91.276	8150.88
91.413	8154.80
91.549	8158.72
91.685	8158.72
91.821	8154.80
91.957	8158.72
92.093	8156.10
92.229	8160.02
92.398	8156.10
92.540	8160.02
92.676	8160.02
92.812	8160.02
92.948	8163.94
93.084	8163.94
93.221	8163.94
93.357	8167.86
93.526	8163.94
93.663	8171.78
93.799	8167.86
93.935	8171.78
94.071	8175.70
94.207	8175.70
94.343	8169.16
94.479	8173.08
94.652	8173.08
94.791	8169.16
94.927	8173.08
95.063	8173.08
95.199	8173.08
95.335	8173.08
95.471	8177.00
95.607	8177.00
95.776	8177.00
95.912	8180.92
96.049	8177.00
96.185	8180.92
96.321	8184.83
96.457	8184.83
96.593	8184.83
96.733	8178.30
96.903	8184.83
97.039	8186.13
97.175	8186.13
97.311	8186.13
97.447	8186.13
97.583	8186.13
97.719	8186.13
97.855	8190.05
98.024	8186.13
98.161	8190.05
98.297	8193.97
98.433	8190.05
98.569	8190.05
98.705	8193.97
98.845	8190.05
98.982	8197.89
99.151	8197.89
99.289	8197.89
99.426	8197.89
99.562	8201.81
99.698	8201.81
99.834	8201.81
99.970	8201.81
100.106	8201.81
100.276	8195.27
100.412	8199.19
100.549	8199.19
100.685	8199.19
100.821	8203.11
100.961	8203.11
101.098	8203.11
101.234	8203.11
101.404	8203.11
101.540	8207.03
101.676	8207.03
101.812	8207.03
101.948	8210.95
102.084	8210.95
102.220	8210.95
102.356	8210.95
102.525	8210.95
102.662	8214.87
102.798	8214.87
102.934	8214.87
103.074	8214.87
103.211	8214.87
103.347	8212.24
103.485	8214.87
103.654	8214.87
103.791	8212.24
103.927	8212.24
104.063	8212.24
104.199	8212.24
104.335	8216.16
104.471	8216.16
104.607	8216.16
104.778	8216.16
104.914	8220.08
105.050	8220.08
105.191	8220.08
105.327	8220.08
105.463	8224.00
105.599	8224.00
105.736	8224.00
105.906	8220.08
106.042	8224.00
106.178	8224.00
106.314	8227.92
106.450	8227.92
106.586	8227.92
106.722	8231.84
106.858	8227.92
107.028	8231.84
107.164	8225.30
107.304	8225.30
107.441	8225.30
107.577	8229.22
107.713	8229.22
107.851	8229.22
107.987	8229.22
108.157	8229.22
108.294	8229.22
108.430	8233.14
108.566	8233.14
108.702	8233.14
108.838	8233.14
108.975	8237.06
109.111	8237.06
109.280	8237.06
109.421	8237.06
109.558	8240.98
109.694	8240.98
109.830	8240.98
109.966	8244.90
110.102	8244.90
110.238	8244.90
110.408	8240.98
110.544	8240.98
110.680	8244.90
110.816	8238.36
110.953	8242.28
111.089	8242.28
111.225	8242.28
111.361	8246.19
111.535	8242.28
111.672	8242.28
111.809	8246.19
111.945	8246.19
112.083	8246.19
112.220	8246.19
112.356	8246.19
112.492	8246.19
112.662	8246.19
112.798	8246.19
112.934	8250.11
113.070	8250.11
113.206	8250.11
113.342	8250.11
113.478	8254.03
113.618	8250.11
113.789	8250.11
113.925	8254.03
114.061	8254.03
114.197	8254.03
114.333	8254.03
114.469	8254.03
114.605	8257.95
114.741	8257.95
114.911	8251.41
115.047	8257.95
115.183	8257.95
115.319	8255.33
115.455	8255.33
115.591	8255.33
115.732	8255.33
115.868	8255.33
116.038	8255.33
116.174	8259.25
116.312	8259.25
116.449	8255.33
116.585	8259.25
116.721	8259.25
116.858	8259.25
116.995	8259.25
117.165	8263.17
117.301	8263.17
117.437	8263.17
117.573	8267.09
117.709	8267.09
117.849	8267.09
117.987	8267.09
118.123	8267.09
118.293	8263.17
118.429	8267.09
118.566	8267.09
118.703	8271.01
118.840	8271.01
118.976	8271.01
119.112	8271.01
119.248	8271.01
119.418	8271.01
119.555	8274.93
119.691	8268.39
119.828	8268.39
119.968	8271.01
120.105	8268.39
120.241	8274.93
120.377	8268.39
120.548	8274.93
120.685	8272.31
120.821	8272.31
120.957	8272.31
121.093	8272.31
121.229	8272.31
121.365	8272.31
121.502	8272.31
121.672	8272.31
121.808	8272.31
121.944	8272.31
122.084	8272.31
122.221	8272.31
122.357	8272.31
122.493	8276.23
122.629	8276.23
122.799	8272.31
122.935	8276.23
123.071	8276.23
123.207	8276.23
123.343	8280.14
123.479	8280.14
123.615	8280.14
123.752	8280.14
123.922	8280.14
124.058	8280.14
124.198	8280.14
124.335	8284.06
124.471	8284.06
124.608	8280.14
124.746	8273.61
124.882	8284.06
125.052	8284.06
125.188	8284.06
125.324	8287.98
125.460	8287.98
125.596	8284.06
125.732	8287.98
125.868	8291.90
126.004	8287.98
126.175	8287.98
126.315	8281.44
126.452	8281.44
126.588	8285.36
126.724	8285.36
126.861	8285.36
126.998	8285.36
127.134	8285.36
127.304	8285.36
127.440	8289.28
127.576	8285.36
127.712	8285.36
127.849	8289.28
127.985	8289.28
128.121	8289.28
128.257	8289.28
128.431	8289.28
128.568	8293.20
128.704	8289.28
128.840	8289.28
128.978	8289.28
129.114	8289.28
129.250	8293.20
129.386	8289.28
129.557	8289.28
129.693	8293.20
129.829	8293.20
129.965	8293.20
130.101	8293.20
130.237	8293.20
130.373	8293.20
130.513	8293.20
130.684	8297.12
130.820	8290.58
130.956	8297.12
131.092	8297.12
131.228	8297.12
131.364	8297.12
131.500	8301.04
131.637	8297.12
131.806	8297.12
131.943	8301.04
132.079	8297.12
132.215	8301.04
132.351	8301.04
132.487	8294.50
132.627	8301.04
132.764	8294.50
132.934	8301.04
133.070	8301.04
133.208	8301.04
133.344	8298.42
133.480	8301.04
133.616	8301.04
133.752	8298.42
133.888	8304.96
134.058	8301.04
134.194	8298.42
134.330	8298.42
134.466	8298.42
134.602	8298.42
134.743	8304.96
134.880	8298.42
135.016	8304.96
135.186	8298.42
135.322	8298.42
135.458	8302.34
135.594	8298.42
135.730	8302.34
135.866	8302.34
136.002	8302.34
136.138	8302.34
136.308	8302.34
136.444	8306.26
136.580	8302.34
136.717	8306.26
136.857	8302.34
136.994	8306.26
137.130	8306.26
137.266	8306.26
137.437	8302.34
137.574	8306.26
137.710	8306.26
